_id,createdAt,experimentType,id,ratedArtworkId,rating,sourceArtworkId,updatedAt,userId
5da13159dd4859000882d523,2019-10-12 01:50:17.686,social_graph,1.0446806963651115e+24,1600,Disagree,5629,2019-10-12 01:50:17.686,104468069636511146338
5da13166dd4859000882d524,2019-10-12 01:50:30.884,social_graph,1.0446806963651115e+24,16579,Disagree,5629,2019-10-12 01:50:30.884,104468069636511146338
5da13175dd4859000882d525,2019-10-12 01:50:45.584,social_graph,1.03493283851958e+25,30799,Disagree,36457,2019-10-12 01:50:45.584,103493283851958013338
5da13176dd4859000882d526,2019-10-12 01:50:46.730,social_graph,1.0446806963651115e+24,24003,Agree,5629,2019-10-12 01:50:46.730,104468069636511146338
5da13178dd4859000882d527,2019-10-12 01:50:48.182,social_graph,1.03493283851958e+25,3607,Disagree,36457,2019-10-12 01:50:48.182,103493283851958013338
5da1317cdd4859000882d528,2019-10-12 01:50:52.151,social_graph,1.03493283851958e+25,1113,Agree,36457,2019-10-12 01:50:52.151,103493283851958013338
5da13184dd4859000882d529,2019-10-12 01:51:00.822,social_graph,1.03493283851958e+25,28600,Disagree,36457,2019-10-12 01:51:00.822,103493283851958013338
5da1318cdd4859000882d52a,2019-10-12 01:51:08.382,social_graph,1.03493283851958e+25,40508,Agree,36457,2019-10-12 01:51:08.382,103493283851958013338
5da13192dd4859000882d52b,2019-10-12 01:51:14.093,social_graph,1.03493283851958e+25,36229,Disagree,36457,2019-10-12 01:51:14.093,103493283851958013338
5da13198dd4859000882d52c,2019-10-12 01:51:20.658,social_graph,1.03493283851958e+25,24714,Disagree,36457,2019-10-12 01:51:20.658,103493283851958013338
5da1319cdd4859000882d52d,2019-10-12 01:51:24.045,social_graph,1.03493283851958e+25,41399,Disagree,36457,2019-10-12 01:51:24.045,103493283851958013338
5da1319fdd4859000882d52e,2019-10-12 01:51:27.922,social_graph,1.03493283851958e+25,19812,Disagree,36457,2019-10-12 01:51:27.922,103493283851958013338
5da131a3dd4859000882d52f,2019-10-12 01:51:31.826,social_graph,1.03493283851958e+25,31068,Agree,36457,2019-10-12 01:51:31.826,103493283851958013338
5da131a7dd4859000882d530,2019-10-12 01:51:35.731,social_graph,1.03493283851958e+25,41000,Disagree,36457,2019-10-12 01:51:35.731,103493283851958013338
5da131a9dd4859000882d531,2019-10-12 01:51:37.184,social_graph,1.03493283851958e+25,41526,Disagree,36457,2019-10-12 01:51:37.184,103493283851958013338
5da131addd4859000882d532,2019-10-12 01:51:41.283,social_graph,1.03493283851958e+25,28269,Disagree,36457,2019-10-12 01:51:41.283,103493283851958013338
5da131b9dd4859000882d533,2019-10-12 01:51:53.804,social_graph,1.03493283851958e+25,42743,Agree,36457,2019-10-12 01:51:53.804,103493283851958013338
5da131bcdd4859000882d534,2019-10-12 01:51:56.185,social_graph,1.03493283851958e+25,39604,Disagree,36457,2019-10-12 01:51:56.185,103493283851958013338
5da131bfdd4859000882d535,2019-10-12 01:51:59.083,social_graph,1.03493283851958e+25,5968,Disagree,36457,2019-10-12 01:51:59.083,103493283851958013338
5da131c1dd4859000882d536,2019-10-12 01:52:01.178,social_graph,1.03493283851958e+25,2058,Disagree,36457,2019-10-12 01:52:01.178,103493283851958013338
5da131c3dd4859000882d537,2019-10-12 01:52:03.599,social_graph,1.03493283851958e+25,40733,Disagree,36457,2019-10-12 01:52:03.599,103493283851958013338
5da131cadd4859000882d538,2019-10-12 01:52:10.374,social_graph,1.03493283851958e+25,8197,Disagree,36457,2019-10-12 01:52:10.374,103493283851958013338
5da131ccdd4859000882d539,2019-10-12 01:52:12.896,social_graph,1.03493283851958e+25,34768,Disagree,36457,2019-10-12 01:52:12.896,103493283851958013338
5da131cfdd4859000882d53a,2019-10-12 01:52:15.355,social_graph,1.03493283851958e+25,12364,Disagree,36457,2019-10-12 01:52:15.355,103493283851958013338
5da131d2dd4859000882d53b,2019-10-12 01:52:18.008,social_graph,1.03493283851958e+25,25622,Disagree,36457,2019-10-12 01:52:18.008,103493283851958013338
5da131d4dd4859000882d53c,2019-10-12 01:52:20.504,social_graph,1.03493283851958e+25,4972,Disagree,36457,2019-10-12 01:52:20.504,103493283851958013338
5da32479dd4859000882d53d,2019-10-13 13:19:53.481,social_graph,1.0349328385195801e+24,7533,Disagree,5629,2019-10-13 13:19:53.481,103493283851958013338
5da32499dd4859000882d53e,2019-10-13 13:20:25.526,social_graph,1.03493283851958e+25,5455,Agree,43809,2019-10-13 13:20:25.526,103493283851958013338
5da3249ddd4859000882d53f,2019-10-13 13:20:29.506,social_graph,1.03493283851958e+25,2056,Agree,43809,2019-10-13 13:20:29.506,103493283851958013338
5da324a1dd4859000882d540,2019-10-13 13:20:33.185,social_graph,1.03493283851958e+25,42329,Agree,43809,2019-10-13 13:20:33.185,103493283851958013338
5da324a8dd4859000882d541,2019-10-13 13:20:40.918,social_graph,1.03493283851958e+25,18868,Disagree,43809,2019-10-13 13:20:40.918,103493283851958013338
5da324aadd4859000882d542,2019-10-13 13:20:42.174,social_graph,1.03493283851958e+25,25824,Disagree,43809,2019-10-13 13:20:42.174,103493283851958013338
5da324b9dd4859000882d543,2019-10-13 13:20:57.381,social_graph,1.03493283851958e+25,19391,Disagree,43809,2019-10-13 13:20:57.381,103493283851958013338
5da324bbdd4859000882d544,2019-10-13 13:20:59.058,social_graph,1.03493283851958e+25,21606,Agree,43809,2019-10-13 13:20:59.058,103493283851958013338
5da324bcdd4859000882d545,2019-10-13 13:21:00.442,social_graph,1.03493283851958e+25,31111,Disagree,43809,2019-10-13 13:21:00.442,103493283851958013338
5da324bedd4859000882d546,2019-10-13 13:21:02.135,social_graph,1.03493283851958e+25,16039,Disagree,43809,2019-10-13 13:21:02.135,103493283851958013338
5da324c1dd4859000882d547,2019-10-13 13:21:05.937,social_graph,1.03493283851958e+25,14552,Disagree,43809,2019-10-13 13:21:05.937,103493283851958013338
5da324c4dd4859000882d548,2019-10-13 13:21:08.301,social_graph,1.03493283851958e+25,31503,Disagree,43809,2019-10-13 13:21:08.301,103493283851958013338
5da324dadd4859000882d549,2019-10-13 13:21:30.216,social_graph,1.03493283851958e+25,26799,Agree,43809,2019-10-13 13:21:30.216,103493283851958013338
5da324dbdd4859000882d54a,2019-10-13 13:21:31.684,social_graph,1.03493283851958e+25,4477,Disagree,43809,2019-10-13 13:21:31.684,103493283851958013338
5da38829dd4859000882d54b,2019-10-13 20:25:13.607,social_graph,1.1393574355835708e+24,18045,Agree,7066,2019-10-13 20:25:13.607,113935743558357074871
5da38835dd4859000882d54c,2019-10-13 20:25:25.877,social_graph,1.1393574355835708e+24,10052,Disagree,7066,2019-10-13 20:25:25.877,113935743558357074871
5da3883bdd4859000882d54d,2019-10-13 20:25:31.345,social_graph,1.1393574355835708e+24,8862,Disagree,7066,2019-10-13 20:25:31.345,113935743558357074871
5da3883ddd4859000882d54e,2019-10-13 20:25:33.729,social_graph,1.1393574355835708e+24,10012,Agree,7066,2019-10-13 20:25:33.729,113935743558357074871
5da38842dd4859000882d54f,2019-10-13 20:25:38.075,social_graph,1.1393574355835708e+24,13024,Disagree,7066,2019-10-13 20:25:38.075,113935743558357074871
5da38844dd4859000882d550,2019-10-13 20:25:40.978,social_graph,1.1393574355835708e+24,25253,Agree,7066,2019-10-13 20:25:40.978,113935743558357074871
5da3884bdd4859000882d551,2019-10-13 20:25:47.793,social_graph,1.1393574355835708e+24,6415,Agree,7066,2019-10-13 20:25:47.793,113935743558357074871
5da3884fdd4859000882d552,2019-10-13 20:25:51.181,social_graph,1.1393574355835708e+24,30499,Disagree,7066,2019-10-13 20:25:51.181,113935743558357074871
5da3884fdd4859000882d553,2019-10-13 20:25:51.244,social_graph,1.1393574355835708e+24,14825,Disagree,7066,2019-10-13 20:25:51.244,113935743558357074871
5da38869dd4859000882d554,2019-10-13 20:26:17.648,social_graph,1.1393574355835708e+24,29599,Disagree,7066,2019-10-13 20:26:17.648,113935743558357074871
5da38869dd4859000882d555,2019-10-13 20:26:17.704,social_graph,1.1393574355835708e+24,10763,Disagree,7066,2019-10-13 20:26:17.704,113935743558357074871
5da38880dd4859000882d556,2019-10-13 20:26:40.012,social_graph,1.1393574355835708e+24,2589,Disagree,7066,2019-10-13 20:26:40.012,113935743558357074871
5da3888bdd4859000882d557,2019-10-13 20:26:51.391,social_graph,1.1393574355835708e+24,12174,Disagree,7066,2019-10-13 20:26:51.391,113935743558357074871
5da3888fdd4859000882d558,2019-10-13 20:26:55.551,social_graph,1.1393574355835708e+24,33386,Agree,7066,2019-10-13 20:26:55.551,113935743558357074871
5da38892dd4859000882d559,2019-10-13 20:26:58.905,social_graph,1.1393574355835708e+24,17479,Disagree,7066,2019-10-13 20:26:58.905,113935743558357074871
5da388b2dd4859000882d55a,2019-10-13 20:27:30.937,social_graph,1.1393574355835708e+24,27334,Agree,7066,2019-10-13 20:27:30.937,113935743558357074871
5da388b4dd4859000882d55b,2019-10-13 20:27:32.840,social_graph,1.1393574355835708e+24,12356,Disagree,7066,2019-10-13 20:27:32.840,113935743558357074871
5da388bcdd4859000882d55c,2019-10-13 20:27:40.548,social_graph,1.1393574355835708e+24,12249,Agree,7066,2019-10-13 20:27:40.548,113935743558357074871
5da388bedd4859000882d55d,2019-10-13 20:27:42.531,social_graph,1.1393574355835708e+24,3950,Disagree,7066,2019-10-13 20:27:42.531,113935743558357074871
5da388c0dd4859000882d55e,2019-10-13 20:27:44.459,social_graph,1.1393574355835708e+24,1448,Disagree,7066,2019-10-13 20:27:44.459,113935743558357074871
5da388cadd4859000882d55f,2019-10-13 20:27:54.745,social_graph,1.1393574355835708e+24,27286,Disagree,7066,2019-10-13 20:27:54.745,113935743558357074871
5da388cedd4859000882d560,2019-10-13 20:27:58.167,social_graph,1.1393574355835708e+24,26842,Disagree,7066,2019-10-13 20:27:58.167,113935743558357074871
5da388d3dd4859000882d561,2019-10-13 20:28:03.686,social_graph,1.1393574355835708e+24,11953,Agree,7066,2019-10-13 20:28:03.686,113935743558357074871
5da388dadd4859000882d562,2019-10-13 20:28:10.161,social_graph,1.1393574355835708e+24,1781,Disagree,7066,2019-10-13 20:28:10.161,113935743558357074871
5da388dedd4859000882d563,2019-10-13 20:28:14.236,social_graph,1.1393574355835708e+24,3142,Agree,7066,2019-10-13 20:28:14.236,113935743558357074871
